result_id,student_id,subject_id,window_id,school_year,scaled_score,percentile_rank,benchmark_category
R0016349,STU02725,SUBJ_M,W2,2024-2025,784.3,46,At/Above Benchmark
R0016350,STU02725,SUBJ_M,W3,2024-2025,975.8,69,At/Above Benchmark
R0016351,STU02726,SUBJ_R,W1,2024-2025,1021.7,62,At/Above Benchmark
R0016352,STU02726,SUBJ_R,W2,2024-2025,1090.3,69,At/Above Benchmark
R0016353,STU02726,SUBJ_R,W3,2024-2025,1153.5,70,At/Above Benchmark
R0016354,STU02726,SUBJ_M,W1,2024-2025,786.9,32,On Watch
R0016355,STU02726,SUBJ_M,W2,2024-2025,877.8,44,At/Above Benchmark
R0016356,STU02726,SUBJ_M,W3,2024-2025,893.2,46,At/Above Benchmark
R0016357,STU02727,SUBJ_R,W1,2024-2025,996.2,49,At/Above Benchmark
R0016358,STU02727,SUBJ_R,W2,2024-2025,1019.6,63,At/Above Benchmark
R0016359,STU02727,SUBJ_R,W3,2024-2025,1045.4,74,At/Above Benchmark
R0016360,STU02727,SUBJ_M,W1,2024-2025,923.9,56,At/Above Benchmark
R0016361,STU02727,SUBJ_M,W2,2024-2025,923.1,41,At/Above Benchmark
R0016362,STU02727,SUBJ_M,W3,2024-2025,905.7,58,At/Above Benchmark
R0016363,STU02728,SUBJ_R,W1,2024-2025,880.4,27,On Watch
R0016364,STU02728,SUBJ_R,W2,2024-2025,971.3,43,At/Above Benchmark
R0016365,STU02728,SUBJ_R,W3,2024-2025,1003.5,49,At/Above Benchmark
R0016366,STU02728,SUBJ_M,W1,2024-2025,915.1,42,At/Above Benchmark
R0016367,STU02728,SUBJ_M,W2,2024-2025,905.2,31,On Watch
R0016368,STU02728,SUBJ_M,W3,2024-2025,870.7,33,On Watch
R0016369,STU02729,SUBJ_R,W1,2024-2025,785.3,27,On Watch
R0016370,STU02729,SUBJ_R,W2,2024-2025,856.3,32,On Watch
R0016371,STU02729,SUBJ_R,W3,2024-2025,957.2,49,At/Above Benchmark
R0016372,STU02729,SUBJ_M,W1,2024-2025,957.0,53,At/Above Benchmark
R0016373,STU02729,SUBJ_M,W2,2024-2025,1031.2,61,At/Above Benchmark
R0016374,STU02729,SUBJ_M,W3,2024-2025,1049.0,76,At/Above Benchmark
R0016375,STU02730,SUBJ_R,W1,2024-2025,968.1,69,At/Above Benchmark
R0016376,STU02730,SUBJ_R,W2,2024-2025,959.9,61,At/Above Benchmark
R0016377,STU02730,SUBJ_R,W3,2024-2025,977.6,64,At/Above Benchmark
R0016378,STU02730,SUBJ_M,W1,2024-2025,733.2,36,On Watch
R0016379,STU02730,SUBJ_M,W2,2024-2025,809.1,56,At/Above Benchmark
R0016380,STU02730,SUBJ_M,W3,2024-2025,921.1,63,At/Above Benchmark
R0016381,STU02731,SUBJ_R,W1,2024-2025,978.0,44,At/Above Benchmark
R0016382,STU02731,SUBJ_R,W2,2024-2025,954.9,41,At/Above Benchmark
R0016383,STU02731,SUBJ_R,W3,2024-2025,932.5,42,At/Above Benchmark
R0016384,STU02731,SUBJ_M,W1,2024-2025,1147.6,81,At/Above Benchmark
R0016385,STU02731,SUBJ_M,W2,2024-2025,1225.7,83,At/Above Benchmark
R0016386,STU02731,SUBJ_M,W3,2024-2025,1271.5,90,At/Above Benchmark
R0016387,STU02732,SUBJ_R,W1,2024-2025,1018.0,52,At/Above Benchmark
R0016388,STU02732,SUBJ_R,W2,2024-2025,1009.3,57,At/Above Benchmark
R0016389,STU02732,SUBJ_R,W3,2024-2025,1008.9,60,At/Above Benchmark
R0016390,STU02732,SUBJ_M,W1,2024-2025,798.8,32,On Watch
R0016391,STU02732,SUBJ_M,W2,2024-2025,850.9,42,At/Above Benchmark
R0016392,STU02732,SUBJ_M,W3,2024-2025,938.3,56,At/Above Benchmark
R0016393,STU02733,SUBJ_R,W1,2024-2025,836.0,31,On Watch
R0016394,STU02733,SUBJ_R,W2,2024-2025,812.8,31,On Watch
R0016395,STU02733,SUBJ_R,W3,2024-2025,788.4,24,Intervention
R0016396,STU02733,SUBJ_M,W1,2024-2025,910.2,47,At/Above Benchmark
R0016397,STU02733,SUBJ_M,W2,2024-2025,890.1,48,At/Above Benchmark
R0016398,STU02733,SUBJ_M,W3,2024-2025,863.7,45,At/Above Benchmark
R0016399,STU02734,SUBJ_R,W1,2024-2025,992.5,53,At/Above Benchmark
R0016400,STU02734,SUBJ_R,W2,2024-2025,1089.9,57,At/Above Benchmark
R0016401,STU02734,SUBJ_R,W3,2024-2025,1102.6,75,At/Above Benchmark
R0016402,STU02734,SUBJ_M,W1,2024-2025,861.2,47,At/Above Benchmark
R0016403,STU02734,SUBJ_M,W2,2024-2025,849.0,37,On Watch
R0016404,STU02734,SUBJ_M,W3,2024-2025,801.6,33,On Watch
R0016405,STU02735,SUBJ_R,W1,2024-2025,932.0,34,On Watch
R0016406,STU02735,SUBJ_R,W2,2024-2025,957.1,43,At/Above Benchmark
R0016407,STU02735,SUBJ_R,W3,2024-2025,938.0,32,On Watch
R0016408,STU02735,SUBJ_M,W1,2024-2025,806.8,27,On Watch
R0016409,STU02735,SUBJ_M,W2,2024-2025,878.4,36,On Watch
R0016410,STU02735,SUBJ_M,W3,2024-2025,926.4,46,At/Above Benchmark
R0016411,STU02736,SUBJ_R,W1,2024-2025,737.8,18,Intervention
R0016412,STU02736,SUBJ_R,W2,2024-2025,742.8,25,On Watch
R0016413,STU02736,SUBJ_R,W3,2024-2025,813.1,39,On Watch
R0016414,STU02736,SUBJ_M,W1,2024-2025,1024.2,54,At/Above Benchmark
R0016415,STU02736,SUBJ_M,W2,2024-2025,1018.5,63,At/Above Benchmark
R0016416,STU02736,SUBJ_M,W3,2024-2025,1066.9,70,At/Above Benchmark
R0016417,STU02737,SUBJ_R,W1,2024-2025,911.6,61,At/Above Benchmark
R0016418,STU02737,SUBJ_R,W2,2024-2025,969.1,69,At/Above Benchmark
R0016419,STU02737,SUBJ_R,W3,2024-2025,1018.8,78,At/Above Benchmark
R0016420,STU02737,SUBJ_M,W1,2024-2025,915.0,66,At/Above Benchmark
R0016421,STU02737,SUBJ_M,W2,2024-2025,983.6,74,At/Above Benchmark
R0016422,STU02737,SUBJ_M,W3,2024-2025,1040.1,79,At/Above Benchmark
R0016423,STU02738,SUBJ_R,W1,2024-2025,1061.9,51,At/Above Benchmark
R0016424,STU02738,SUBJ_R,W2,2024-2025,1150.9,77,At/Above Benchmark
R0016425,STU02738,SUBJ_R,W3,2024-2025,1219.0,69,At/Above Benchmark
R0016426,STU02738,SUBJ_M,W1,2024-2025,1033.1,56,At/Above Benchmark
R0016427,STU02738,SUBJ_M,W2,2024-2025,1087.9,66,At/Above Benchmark
R0016428,STU02738,SUBJ_M,W3,2024-2025,1137.9,69,At/Above Benchmark
R0016429,STU02739,SUBJ_R,W1,2024-2025,948.7,40,At/Above Benchmark
R0016430,STU02739,SUBJ_R,W2,2024-2025,944.8,41,At/Above Benchmark
R0016431,STU02739,SUBJ_R,W3,2024-2025,900.4,36,On Watch
R0016432,STU02739,SUBJ_M,W1,2024-2025,1112.5,73,At/Above Benchmark
R0016433,STU02739,SUBJ_M,W2,2024-2025,1158.5,69,At/Above Benchmark
R0016434,STU02739,SUBJ_M,W3,2024-2025,1276.9,89,At/Above Benchmark
R0016435,STU02740,SUBJ_R,W1,2024-2025,553.5,8,Urgent Intervention
R0016436,STU02740,SUBJ_R,W2,2024-2025,550.8,2,Urgent Intervention
R0016437,STU02740,SUBJ_R,W3,2024-2025,524.0,10,Intervention
R0016438,STU02740,SUBJ_M,W1,2024-2025,827.4,51,At/Above Benchmark
R0016439,STU02740,SUBJ_M,W2,2024-2025,817.2,47,At/Above Benchmark
R0016440,STU02740,SUBJ_M,W3,2024-2025,802.7,51,At/Above Benchmark
R0016441,STU02741,SUBJ_R,W1,2024-2025,921.4,51,At/Above Benchmark
R0016442,STU02741,SUBJ_R,W2,2024-2025,890.7,49,At/Above Benchmark
R0016443,STU02741,SUBJ_R,W3,2024-2025,962.6,39,On Watch
R0016444,STU02741,SUBJ_M,W1,2024-2025,935.2,52,At/Above Benchmark
R0016445,STU02741,SUBJ_M,W2,2024-2025,899.7,55,At/Above Benchmark
R0016446,STU02741,SUBJ_M,W3,2024-2025,887.2,43,At/Above Benchmark
R0016447,STU02742,SUBJ_R,W1,2024-2025,1121.7,58,At/Above Benchmark
R0016448,STU02742,SUBJ_R,W2,2024-2025,1191.1,69,At/Above Benchmark
R0016449,STU02742,SUBJ_R,W3,2024-2025,1182.9,75,At/Above Benchmark
R0016450,STU02742,SUBJ_M,W1,2024-2025,1017.0,46,At/Above Benchmark
R0016451,STU02742,SUBJ_M,W2,2024-2025,1026.7,52,At/Above Benchmark
R0016452,STU02742,SUBJ_M,W3,2024-2025,1143.6,73,At/Above Benchmark
R0016453,STU02743,SUBJ_R,W1,2024-2025,878.4,40,At/Above Benchmark
R0016454,STU02743,SUBJ_R,W2,2024-2025,806.2,36,On Watch
R0016455,STU02743,SUBJ_R,W3,2024-2025,772.1,30,On Watch
R0016456,STU02743,SUBJ_M,W1,2024-2025,901.0,45,At/Above Benchmark
R0016457,STU02743,SUBJ_M,W2,2024-2025,927.9,46,At/Above Benchmark
R0016458,STU02743,SUBJ_M,W3,2024-2025,1029.5,64,At/Above Benchmark
R0016459,STU02744,SUBJ_R,W1,2024-2025,816.3,43,At/Above Benchmark
R0016460,STU02744,SUBJ_R,W2,2024-2025,863.6,58,At/Above Benchmark
R0016461,STU02744,SUBJ_R,W3,2024-2025,908.5,61,At/Above Benchmark
R0016462,STU02744,SUBJ_M,W1,2024-2025,762.7,40,At/Above Benchmark
R0016463,STU02744,SUBJ_M,W2,2024-2025,723.5,35,On Watch
R0016464,STU02744,SUBJ_M,W3,2024-2025,800.7,54,At/Above Benchmark
R0016465,STU02745,SUBJ_R,W1,2024-2025,1374.1,99,At/Above Benchmark
R0016466,STU02745,SUBJ_R,W2,2024-2025,1330.3,98,At/Above Benchmark
R0016467,STU02745,SUBJ_R,W3,2024-2025,1335.3,87,At/Above Benchmark
R0016468,STU02745,SUBJ_M,W1,2024-2025,736.3,9,Urgent Intervention
R0016469,STU02745,SUBJ_M,W2,2024-2025,766.3,11,Intervention
R0016470,STU02745,SUBJ_M,W3,2024-2025,810.5,21,Intervention
R0016471,STU02746,SUBJ_R,W1,2024-2025,1033.0,54,At/Above Benchmark
R0016472,STU02746,SUBJ_R,W2,2024-2025,1046.7,49,At/Above Benchmark
R0016473,STU02746,SUBJ_R,W3,2024-2025,1081.5,51,At/Above Benchmark
R0016474,STU02746,SUBJ_M,W1,2024-2025,1148.8,71,At/Above Benchmark
R0016475,STU02746,SUBJ_M,W2,2024-2025,1179.9,73,At/Above Benchmark
R0016476,STU02746,SUBJ_M,W3,2024-2025,1222.8,80,At/Above Benchmark
R0016477,STU02747,SUBJ_R,W1,2024-2025,1081.6,74,At/Above Benchmark
R0016478,STU02747,SUBJ_R,W2,2024-2025,1088.0,71,At/Above Benchmark
R0016479,STU02747,SUBJ_R,W3,2024-2025,1187.4,79,At/Above Benchmark
R0016480,STU02747,SUBJ_M,W1,2024-2025,667.8,13,Intervention
R0016481,STU02747,SUBJ_M,W2,2024-2025,722.2,24,Intervention
R0016482,STU02747,SUBJ_M,W3,2024-2025,718.8,20,Intervention
R0016483,STU02748,SUBJ_R,W1,2024-2025,826.3,39,On Watch
R0016484,STU02748,SUBJ_R,W2,2024-2025,819.9,31,On Watch
R0016485,STU02748,SUBJ_R,W3,2024-2025,868.3,40,At/Above Benchmark
R0016486,STU02748,SUBJ_M,W1,2024-2025,808.1,36,On Watch
R0016487,STU02748,SUBJ_M,W2,2024-2025,859.7,45,At/Above Benchmark
R0016488,STU02748,SUBJ_M,W3,2024-2025,902.5,49,At/Above Benchmark
R0016489,STU02749,SUBJ_R,W1,2024-2025,840.0,37,On Watch
R0016490,STU02749,SUBJ_R,W2,2024-2025,777.8,30,On Watch
R0016491,STU02749,SUBJ_R,W3,2024-2025,683.2,13,Intervention
R0016492,STU02749,SUBJ_M,W1,2024-2025,924.0,56,At/Above Benchmark
R0016493,STU02749,SUBJ_M,W2,2024-2025,883.6,51,At/Above Benchmark
R0016494,STU02749,SUBJ_M,W3,2024-2025,963.4,55,At/Above Benchmark
R0016495,STU02750,SUBJ_R,W1,2024-2025,673.8,10,Intervention
R0016496,STU02750,SUBJ_R,W2,2024-2025,718.2,11,Intervention
R0016497,STU02750,SUBJ_R,W3,2024-2025,754.2,22,Intervention
R0016498,STU02750,SUBJ_M,W1,2024-2025,912.0,58,At/Above Benchmark
R0016499,STU02750,SUBJ_M,W2,2024-2025,919.0,55,At/Above Benchmark
R0016500,STU02750,SUBJ_M,W3,2024-2025,922.0,53,At/Above Benchmark
R0016501,STU02751,SUBJ_R,W1,2024-2025,950.6,47,At/Above Benchmark
R0016502,STU02751,SUBJ_R,W2,2024-2025,959.9,47,At/Above Benchmark
R0016503,STU02751,SUBJ_R,W3,2024-2025,996.5,60,At/Above Benchmark
R0016504,STU02751,SUBJ_M,W1,2024-2025,915.3,57,At/Above Benchmark
R0016505,STU02751,SUBJ_M,W2,2024-2025,1009.1,59,At/Above Benchmark
R0016506,STU02751,SUBJ_M,W3,2024-2025,1064.1,70,At/Above Benchmark
R0016507,STU02752,SUBJ_R,W1,2024-2025,798.8,10,Intervention
R0016508,STU02752,SUBJ_R,W2,2024-2025,830.5,23,Intervention
R0016509,STU02752,SUBJ_R,W3,2024-2025,773.7,8,Urgent Intervention
R0016510,STU02752,SUBJ_M,W1,2024-2025,942.9,39,On Watch
R0016511,STU02752,SUBJ_M,W2,2024-2025,1000.0,47,At/Above Benchmark
R0016512,STU02752,SUBJ_M,W3,2024-2025,1047.6,55,At/Above Benchmark
R0016513,STU02753,SUBJ_R,W1,2024-2025,1338.9,94,At/Above Benchmark
R0016514,STU02753,SUBJ_R,W2,2024-2025,1389.4,99,At/Above Benchmark
R0016515,STU02753,SUBJ_R,W3,2024-2025,1289.9,85,At/Above Benchmark
R0016516,STU02753,SUBJ_M,W1,2024-2025,1105.3,56,At/Above Benchmark
R0016517,STU02753,SUBJ_M,W2,2024-2025,1114.1,71,At/Above Benchmark
R0016518,STU02753,SUBJ_M,W3,2024-2025,1078.1,61,At/Above Benchmark
R0016519,STU02754,SUBJ_R,W1,2024-2025,863.2,47,At/Above Benchmark
R0016520,STU02754,SUBJ_R,W2,2024-2025,886.2,55,At/Above Benchmark
R0016521,STU02754,SUBJ_R,W3,2024-2025,864.6,55,At/Above Benchmark
R0016522,STU02754,SUBJ_M,W1,2024-2025,752.5,33,On Watch
R0016523,STU02754,SUBJ_M,W2,2024-2025,780.0,33,On Watch
R0016524,STU02754,SUBJ_M,W3,2024-2025,801.9,54,At/Above Benchmark
R0016525,STU02755,SUBJ_R,W1,2024-2025,850.4,41,At/Above Benchmark
R0016526,STU02755,SUBJ_R,W2,2024-2025,828.0,31,On Watch
R0016527,STU02755,SUBJ_R,W3,2024-2025,873.8,52,At/Above Benchmark
R0016528,STU02755,SUBJ_M,W1,2024-2025,816.0,42,At/Above Benchmark
R0016529,STU02755,SUBJ_M,W2,2024-2025,851.4,49,At/Above Benchmark
R0016530,STU02755,SUBJ_M,W3,2024-2025,903.5,48,At/Above Benchmark
R0016531,STU02756,SUBJ_R,W1,2024-2025,464.1,1,Urgent Intervention
R0016532,STU02756,SUBJ_R,W2,2024-2025,430.7,1,Urgent Intervention
R0016533,STU02756,SUBJ_R,W3,2024-2025,458.6,1,Urgent Intervention
R0016534,STU02756,SUBJ_M,W1,2024-2025,873.3,55,At/Above Benchmark
R0016535,STU02756,SUBJ_M,W2,2024-2025,907.6,61,At/Above Benchmark
R0016536,STU02756,SUBJ_M,W3,2024-2025,954.3,69,At/Above Benchmark
R0016537,STU02757,SUBJ_R,W1,2024-2025,664.8,32,On Watch
R0016538,STU02757,SUBJ_R,W2,2024-2025,717.6,32,On Watch
R0016539,STU02757,SUBJ_R,W3,2024-2025,725.2,36,On Watch
R0016540,STU02757,SUBJ_M,W1,2024-2025,968.3,75,At/Above Benchmark
R0016541,STU02757,SUBJ_M,W2,2024-2025,998.4,91,At/Above Benchmark
R0016542,STU02757,SUBJ_M,W3,2024-2025,1066.6,84,At/Above Benchmark
R0016543,STU02758,SUBJ_R,W1,2024-2025,933.4,58,At/Above Benchmark
R0016544,STU02758,SUBJ_R,W2,2024-2025,958.3,64,At/Above Benchmark
R0016545,STU02758,SUBJ_R,W3,2024-2025,950.8,67,At/Above Benchmark
R0016546,STU02758,SUBJ_M,W1,2024-2025,909.6,57,At/Above Benchmark
R0016547,STU02758,SUBJ_M,W2,2024-2025,919.2,58,At/Above Benchmark
R0016548,STU02758,SUBJ_M,W3,2024-2025,1038.9,80,At/Above Benchmark
R0016549,STU02759,SUBJ_R,W1,2024-2025,1000.3,66,At/Above Benchmark
R0016550,STU02759,SUBJ_R,W2,2024-2025,1091.3,89,At/Above Benchmark
R0016551,STU02759,SUBJ_R,W3,2024-2025,1199.0,99,At/Above Benchmark
R0016552,STU02759,SUBJ_M,W1,2024-2025,811.0,45,At/Above Benchmark
R0016553,STU02759,SUBJ_M,W2,2024-2025,904.4,68,At/Above Benchmark
R0016554,STU02759,SUBJ_M,W3,2024-2025,929.2,68,At/Above Benchmark
R0016555,STU02760,SUBJ_R,W1,2024-2025,725.8,24,Intervention
R0016556,STU02760,SUBJ_R,W2,2024-2025,805.6,37,On Watch
R0016557,STU02760,SUBJ_R,W3,2024-2025,856.4,30,On Watch
R0016558,STU02760,SUBJ_M,W1,2024-2025,874.9,54,At/Above Benchmark
R0016559,STU02760,SUBJ_M,W2,2024-2025,810.2,32,On Watch
R0016560,STU02760,SUBJ_M,W3,2024-2025,809.6,40,At/Above Benchmark
R0016561,STU02761,SUBJ_R,W1,2024-2025,865.0,59,At/Above Benchmark
R0016562,STU02761,SUBJ_R,W2,2024-2025,923.7,62,At/Above Benchmark
R0016563,STU02761,SUBJ_R,W3,2024-2025,906.1,60,At/Above Benchmark
R0016564,STU02761,SUBJ_M,W1,2024-2025,755.9,37,On Watch
R0016565,STU02761,SUBJ_M,W2,2024-2025,755.6,41,At/Above Benchmark
R0016566,STU02761,SUBJ_M,W3,2024-2025,720.8,32,On Watch
R0016567,STU02762,SUBJ_R,W1,2024-2025,986.8,39,On Watch
R0016568,STU02762,SUBJ_R,W2,2024-2025,1079.0,59,At/Above Benchmark
R0016569,STU02762,SUBJ_R,W3,2024-2025,1115.8,59,At/Above Benchmark
R0016570,STU02762,SUBJ_M,W1,2024-2025,1154.9,74,At/Above Benchmark
R0016571,STU02762,SUBJ_M,W2,2024-2025,1106.8,62,At/Above Benchmark
R0016572,STU02762,SUBJ_M,W3,2024-2025,1098.5,60,At/Above Benchmark
R0016573,STU02763,SUBJ_R,W1,2024-2025,883.8,52,At/Above Benchmark
R0016574,STU02763,SUBJ_R,W2,2024-2025,836.9,42,At/Above Benchmark
R0016575,STU02763,SUBJ_R,W3,2024-2025,783.9,47,At/Above Benchmark
R0016576,STU02763,SUBJ_M,W1,2024-2025,896.3,73,At/Above Benchmark
R0016577,STU02763,SUBJ_M,W2,2024-2025,1034.7,68,At/Above Benchmark
R0016578,STU02763,SUBJ_M,W3,2024-2025,1133.3,82,At/Above Benchmark
R0016579,STU02764,SUBJ_R,W1,2024-2025,484.0,1,Urgent Intervention
R0016580,STU02764,SUBJ_R,W2,2024-2025,515.7,11,Intervention
R0016581,STU02764,SUBJ_R,W3,2024-2025,569.4,8,Urgent Intervention
R0016582,STU02764,SUBJ_M,W1,2024-2025,709.5,44,At/Above Benchmark
R0016583,STU02764,SUBJ_M,W2,2024-2025,661.7,30,On Watch
R0016584,STU02764,SUBJ_M,W3,2024-2025,688.5,32,On Watch
R0016585,STU02765,SUBJ_R,W1,2024-2025,1015.2,44,At/Above Benchmark
R0016586,STU02765,SUBJ_R,W2,2024-2025,983.5,45,At/Above Benchmark
R0016587,STU02765,SUBJ_R,W3,2024-2025,1056.0,53,At/Above Benchmark
R0016588,STU02765,SUBJ_M,W1,2024-2025,1048.0,50,At/Above Benchmark
R0016589,STU02765,SUBJ_M,W2,2024-2025,1100.4,65,At/Above Benchmark
R0016590,STU02765,SUBJ_M,W3,2024-2025,1091.0,60,At/Above Benchmark
R0016591,STU02766,SUBJ_R,W1,2024-2025,1172.8,62,At/Above Benchmark
R0016592,STU02766,SUBJ_R,W2,2024-2025,1233.4,75,At/Above Benchmark
R0016593,STU02766,SUBJ_R,W3,2024-2025,1308.9,87,At/Above Benchmark
R0016594,STU02766,SUBJ_M,W1,2024-2025,809.1,26,On Watch
R0016595,STU02766,SUBJ_M,W2,2024-2025,761.7,17,Intervention
R0016596,STU02766,SUBJ_M,W3,2024-2025,801.2,19,Intervention
R0016597,STU02767,SUBJ_R,W1,2024-2025,888.9,66,At/Above Benchmark
R0016598,STU02767,SUBJ_R,W2,2024-2025,870.7,54,At/Above Benchmark
R0016599,STU02767,SUBJ_R,W3,2024-2025,903.2,57,At/Above Benchmark
R0016600,STU02767,SUBJ_M,W1,2024-2025,788.7,58,At/Above Benchmark
R0016601,STU02767,SUBJ_M,W2,2024-2025,800.5,50,At/Above Benchmark
R0016602,STU02767,SUBJ_M,W3,2024-2025,745.3,43,At/Above Benchmark
R0016603,STU02768,SUBJ_R,W1,2024-2025,1051.2,74,At/Above Benchmark
R0016604,STU02768,SUBJ_R,W2,2024-2025,1062.6,78,At/Above Benchmark
R0016605,STU02768,SUBJ_R,W3,2024-2025,1032.3,78,At/Above Benchmark
R0016606,STU02768,SUBJ_M,W1,2024-2025,923.9,69,At/Above Benchmark
R0016607,STU02768,SUBJ_M,W2,2024-2025,886.7,65,At/Above Benchmark
R0016608,STU02768,SUBJ_M,W3,2024-2025,843.1,46,At/Above Benchmark
R0016609,STU02769,SUBJ_R,W1,2024-2025,998.7,64,At/Above Benchmark
R0016610,STU02769,SUBJ_R,W2,2024-2025,1018.8,61,At/Above Benchmark
R0016611,STU02769,SUBJ_R,W3,2024-2025,1020.5,56,At/Above Benchmark
R0016612,STU02769,SUBJ_M,W1,2024-2025,952.1,55,At/Above Benchmark
R0016613,STU02769,SUBJ_M,W2,2024-2025,1013.3,61,At/Above Benchmark
R0016614,STU02769,SUBJ_M,W3,2024-2025,961.9,55,At/Above Benchmark
R0016615,STU02770,SUBJ_R,W1,2024-2025,857.9,66,At/Above Benchmark
R0016616,STU02770,SUBJ_R,W2,2024-2025,957.0,55,At/Above Benchmark
R0016617,STU02770,SUBJ_R,W3,2024-2025,977.2,64,At/Above Benchmark
R0016618,STU02770,SUBJ_M,W1,2024-2025,1030.6,84,At/Above Benchmark
R0016619,STU02770,SUBJ_M,W2,2024-2025,1034.4,88,At/Above Benchmark
R0016620,STU02770,SUBJ_M,W3,2024-2025,1058.4,80,At/Above Benchmark
R0016621,STU02771,SUBJ_R,W1,2024-2025,860.0,43,At/Above Benchmark
R0016622,STU02771,SUBJ_R,W2,2024-2025,937.4,69,At/Above Benchmark
R0016623,STU02771,SUBJ_R,W3,2024-2025,992.3,63,At/Above Benchmark
R0016624,STU02771,SUBJ_M,W1,2024-2025,847.3,54,At/Above Benchmark
R0016625,STU02771,SUBJ_M,W2,2024-2025,900.9,58,At/Above Benchmark
R0016626,STU02771,SUBJ_M,W3,2024-2025,866.5,61,At/Above Benchmark
R0016627,STU02772,SUBJ_R,W1,2024-2025,1095.8,61,At/Above Benchmark
R0016628,STU02772,SUBJ_R,W2,2024-2025,1141.1,67,At/Above Benchmark
R0016629,STU02772,SUBJ_R,W3,2024-2025,1198.7,61,At/Above Benchmark
R0016630,STU02772,SUBJ_M,W1,2024-2025,1234.1,86,At/Above Benchmark
R0016631,STU02772,SUBJ_M,W2,2024-2025,1281.6,93,At/Above Benchmark
R0016632,STU02772,SUBJ_M,W3,2024-2025,1298.4,92,At/Above Benchmark
R0016633,STU02773,SUBJ_R,W1,2024-2025,941.1,75,At/Above Benchmark
R0016634,STU02773,SUBJ_R,W2,2024-2025,949.8,64,At/Above Benchmark
R0016635,STU02773,SUBJ_R,W3,2024-2025,1016.2,71,At/Above Benchmark
R0016636,STU02773,SUBJ_M,W1,2024-2025,633.7,29,On Watch
R0016637,STU02773,SUBJ_M,W2,2024-2025,654.0,28,On Watch
R0016638,STU02773,SUBJ_M,W3,2024-2025,622.5,24,Intervention
R0016639,STU02774,SUBJ_R,W1,2024-2025,774.8,31,On Watch
R0016640,STU02774,SUBJ_R,W2,2024-2025,821.4,48,At/Above Benchmark
R0016641,STU02774,SUBJ_R,W3,2024-2025,898.3,53,At/Above Benchmark
R0016642,STU02774,SUBJ_M,W1,2024-2025,977.9,67,At/Above Benchmark
R0016643,STU02774,SUBJ_M,W2,2024-2025,975.7,75,At/Above Benchmark
R0016644,STU02774,SUBJ_M,W3,2024-2025,1005.7,70,At/Above Benchmark
R0016645,STU02775,SUBJ_R,W1,2024-2025,824.8,41,At/Above Benchmark
R0016646,STU02775,SUBJ_R,W2,2024-2025,887.8,59,At/Above Benchmark
R0016647,STU02775,SUBJ_R,W3,2024-2025,949.8,70,At/Above Benchmark
R0016648,STU02775,SUBJ_M,W1,2024-2025,700.4,32,On Watch
R0016649,STU02775,SUBJ_M,W2,2024-2025,681.0,32,On Watch
R0016650,STU02775,SUBJ_M,W3,2024-2025,639.0,28,On Watch
R0016651,STU02776,SUBJ_R,W1,2024-2025,567.0,8,Urgent Intervention
R0016652,STU02776,SUBJ_R,W2,2024-2025,623.0,16,Intervention
R0016653,STU02776,SUBJ_R,W3,2024-2025,700.4,29,On Watch
R0016654,STU02776,SUBJ_M,W1,2024-2025,593.2,20,Intervention
R0016655,STU02776,SUBJ_M,W2,2024-2025,596.9,9,Urgent Intervention
R0016656,STU02776,SUBJ_M,W3,2024-2025,718.7,39,On Watch
R0016657,STU02777,SUBJ_R,W1,2024-2025,970.7,43,At/Above Benchmark
R0016658,STU02777,SUBJ_R,W2,2024-2025,1003.9,34,On Watch
R0016659,STU02777,SUBJ_R,W3,2024-2025,1047.7,45,At/Above Benchmark
R0016660,STU02777,SUBJ_M,W1,2024-2025,1114.2,62,At/Above Benchmark
R0016661,STU02777,SUBJ_M,W2,2024-2025,1065.5,58,At/Above Benchmark
R0016662,STU02777,SUBJ_M,W3,2024-2025,1096.1,53,At/Above Benchmark
R0016663,STU02778,SUBJ_R,W1,2024-2025,758.0,41,At/Above Benchmark
R0016664,STU02778,SUBJ_R,W2,2024-2025,710.7,38,On Watch
R0016665,STU02778,SUBJ_R,W3,2024-2025,714.3,29,On Watch
R0016666,STU02778,SUBJ_M,W1,2024-2025,828.0,54,At/Above Benchmark
R0016667,STU02778,SUBJ_M,W2,2024-2025,785.0,45,At/Above Benchmark
R0016668,STU02778,SUBJ_M,W3,2024-2025,738.3,33,On Watch
R0016669,STU02779,SUBJ_R,W1,2024-2025,1089.1,72,At/Above Benchmark
R0016670,STU02779,SUBJ_R,W2,2024-2025,1134.8,85,At/Above Benchmark
R0016671,STU02779,SUBJ_R,W3,2024-2025,1239.1,91,At/Above Benchmark
R0016672,STU02779,SUBJ_M,W1,2024-2025,917.8,58,At/Above Benchmark
R0016673,STU02779,SUBJ_M,W2,2024-2025,963.7,58,At/Above Benchmark
R0016674,STU02779,SUBJ_M,W3,2024-2025,984.1,57,At/Above Benchmark
R0016675,STU02780,SUBJ_R,W1,2024-2025,828.7,13,Intervention
R0016676,STU02780,SUBJ_R,W2,2024-2025,860.8,26,On Watch
R0016677,STU02780,SUBJ_R,W3,2024-2025,884.6,31,On Watch
R0016678,STU02780,SUBJ_M,W1,2024-2025,664.4,2,Urgent Intervention
R0016679,STU02780,SUBJ_M,W2,2024-2025,668.1,1,Urgent Intervention
